t,year,month,day,fracbelow2_sebs,fracbelow1_sebs,fracbelow0_sebs,btemp_sebs,fracbelow2_nebs,fracbelow1_nebs,fracbelow0_nebs,btemp_nebs,btemp_bbrkc,btemp_smbkc,isjuly1
8/31/1980 12:00,1980,8,31,0.103239749,0.057487027,0.023185205,4.827586256,0.59873056,0.478584795,0.357210339,2.670270687,5.662967123,1.520757254,FALSE
9/7/1980 12:00,1980,9,7,0.101013964,0.057758176,0.023192796,4.827231806,0.598048341,0.463104158,0.33787391,2.628364067,5.613133013,1.543698563,FALSE
9/14/1980 12:00,1980,9,14,0.093517281,0.053880771,0.020428168,4.891715205,0.576121775,0.44226616,0.318174375,2.749214596,5.679920956,1.60688273,FALSE
9/21/1980 12:00,1980,9,21,0.08602275,0.050002795,0.01711238,4.952486801,0.558687559,0.42288907,0.295843559,2.904169946,5.761142835,1.690758879,FALSE
9/28/1980 12:00,1980,9,28,0.072988958,0.031751108,0.008264492,5.026368318,0.497415315,0.387064958,0.272473195,3.052261798,5.87144149,1.955412608,FALSE
10/5/1980 12:00,1980,10,5,0.060261249,0.020696863,0.004680177,4.979084841,0.45571959,0.346637952,0.244654452,2.969706027,5.789906129,2.162385376,FALSE
10/12/1980 12:00,1980,10,12,0.050284389,0.015724488,0.00192631,4.8959974,0.446442787,0.319565607,0.20885118,2.777274809,5.683199656,2.304815956,FALSE
10/19/1980 12:00,1980,10,19,0.045014359,0.010754963,0.001926003,4.803774806,0.455723893,0.309083679,0.205494293,2.465088391,5.620955112,2.37444051,FALSE
10/26/1980 12:00,1980,10,26,0.042245901,0.006057037,0.000550203,4.673997767,0.468875378,0.300797232,0.193034795,2.196600593,5.473438106,2.418881186,FALSE
11/2/1980 12:00,1980,11,2,0.035051428,0.000825191,0,4.551357929,0.530311032,0.338985486,0.184568331,1.885473284,5.317567437,2.553898585,FALSE
11/9/1980 12:00,1980,11,9,0.031164586,0,0,4.42325673,0.581872619,0.389179674,0.223247855,1.476896727,5.168568694,2.619743953,FALSE
11/16/1980 12:00,1980,11,16,0.028140308,0,0,4.30101014,0.69613812,0.431128433,0.237286218,1.145925991,5.013209958,2.704174562,FALSE
11/23/1980 12:00,1980,11,23,0.040074338,0.001936684,0,4.107686697,0.811382183,0.578329975,0.347735576,0.71193537,4.835886656,2.639858897,FALSE
11/30/1980 12:00,1980,11,30,0.079480521,0.017703716,0.000278151,3.851805234,0.835856834,0.649507239,0.474518489,0.378082102,4.556224289,2.499082898,FALSE
12/7/1980 12:00,1980,12,7,0.231204948,0.104860522,0.024463602,3.276027895,0.859870526,0.734996187,0.636362978,-0.174145652,3.977026277,1.943136578,FALSE
12/14/1980 12:00,1980,12,14,0.357509037,0.194803057,0.100835864,2.72728025,0.868617302,0.716527724,0.628719847,-0.384525521,3.416146534,1.243168446,FALSE
12/21/1980 12:00,1980,12,21,0.391464662,0.236215865,0.108472645,2.569609511,0.913983667,0.774348455,0.672904179,-0.562609599,3.074390715,1.365494428,FALSE
12/28/1980 12:00,1980,12,28,0.440692965,0.297837302,0.167479577,2.384560067,0.956138925,0.828112847,0.725441221,-0.906511892,3.07116437,1.087268552,FALSE
1/4/1981 12:00,1981,1,4,0.473096372,0.304792338,0.161537889,2.210253314,0.971262088,0.890447331,0.778861573,-0.98053996,2.853843722,0.903830886,FALSE
1/11/1981 12:00,1981,1,11,0.478080956,0.305356959,0.155088033,2.232496596,0.974677948,0.899364666,0.81697836,-1.102793667,2.80892997,0.912493513,FALSE
1/18/1981 12:00,1981,1,18,0.515027817,0.346542959,0.199170366,2.008222702,0.977334638,0.894443688,0.798930455,-1.107087349,2.494134635,0.785453965,FALSE
1/25/1981 12:00,1981,1,25,0.548100995,0.389819121,0.256552442,1.809308345,0.984915948,0.909614266,0.782518856,-1.110742614,2.23898916,0.505367357,FALSE
2/1/1981 12:00,1981,2,1,0.562034533,0.408149019,0.270109618,1.712462382,0.987192457,0.922860145,0.769417955,-1.106625286,2.223388222,0.243523756,FALSE
2/8/1981 12:00,1981,2,8,0.548285663,0.409686212,0.26193295,1.739698646,0.987572835,0.948186274,0.804703905,-1.177875933,2.242371331,0.088249171,FALSE
2/15/1981 12:00,1981,2,15,0.604751003,0.477481712,0.341652058,1.326444146,0.987575792,0.948958722,0.808497309,-1.201711688,1.747251451,-0.105436497,FALSE
2/22/1981 12:00,1981,2,22,0.654509037,0.524285512,0.390318306,1.019395823,0.986434908,0.954635767,0.791095814,-1.169243736,1.45464545,-0.363241526,FALSE
3/1/1981 12:00,1981,3,1,0.648371594,0.508230737,0.380409022,1.090951632,0.986813391,0.959934573,0.807233359,-1.189528695,1.623784246,-0.463441388,FALSE
3/8/1981 12:00,1981,3,8,0.632366104,0.490809122,0.35487688,1.191220061,0.984915004,0.963333545,0.814722738,-1.231859561,1.793180973,-0.457990324,FALSE
3/15/1981 12:00,1981,3,15,0.610662412,0.467194142,0.326251493,1.296585545,0.98453568,0.96938904,0.818041484,-1.21452414,2.023937273,-0.612031982,FALSE
3/22/1981 12:00,1981,3,22,0.577467108,0.433257631,0.267483144,1.49463051,0.98377671,0.9731564,0.840094275,-1.262694376,2.240960632,-0.640446241,FALSE
3/29/1981 12:00,1981,3,29,0.533625345,0.374713084,0.21694068,1.707463635,0.983397226,0.972775901,0.837100509,-1.26476305,2.413843059,-0.592890756,FALSE
4/5/1981 12:00,1981,4,5,0.507557352,0.320756518,0.179082273,1.886431574,0.975813965,0.959145651,0.83927796,-1.236949345,2.535568623,-0.29877757,FALSE
4/12/1981 12:00,1981,4,12,0.475583012,0.265728317,0.141803606,2.075257265,0.974676442,0.959142771,0.843783143,-1.199195689,2.684494387,-0.136659795,FALSE
4/19/1981 12:00,1981,4,19,0.40356398,0.211880074,0.108740961,2.274546337,0.974676442,0.959142693,0.828616928,-1.12971082,2.852630884,0.040745951,FALSE
4/26/1981 12:00,1981,4,26,0.335039559,0.178749791,0.092085812,2.454116359,0.977708108,0.952285369,0.795823067,-0.996740415,3.015669803,0.154494825,FALSE
5/3/1981 12:00,1981,5,3,0.270165542,0.144535035,0.069086117,2.702004058,0.973151056,0.924774151,0.744257371,-0.741454782,3.226556544,0.412740263,FALSE
5/10/1981 12:00,1981,5,10,0.213534602,0.125374745,0.048597277,2.951202994,0.945613241,0.871834288,0.669587316,-0.484562335,3.452580162,0.608443135,FALSE
5/17/1981 12:00,1981,5,17,0.179291773,0.108721411,0.037248154,3.163028971,0.89578042,0.815068145,0.613924288,-0.202488944,3.64344382,0.720607933,FALSE
5/24/1981 12:00,1981,5,24,0.149570219,0.078235518,0.015433639,3.479025533,0.826760226,0.725233552,0.488430078,0.285118292,3.940137646,1.063040544,FALSE
5/31/1981 12:00,1981,5,31,0.142630666,0.070209218,0.010198722,3.606717456,0.799439118,0.690507653,0.451268254,0.497012918,4.051042342,1.161970965,FALSE
6/7/1981 12:00,1981,6,7,0.137908101,0.067994237,0.00882008,3.743648104,0.765542621,0.641582538,0.423079086,0.75012481,4.1883164,1.233513979,FALSE
6/14/1981 12:00,1981,6,14,0.137361898,0.063561777,0.009370231,3.845414434,0.739678074,0.605863199,0.393624486,0.991354854,4.280452334,1.270746153,FALSE
6/21/1981 12:00,1981,6,21,0.134865039,0.058303363,0.00716601,3.94400174,0.699012153,0.573140693,0.376496071,1.25961159,4.348484647,1.330335454,FALSE
6/28/1981 12:00,1981,6,28,0.135142766,0.056084566,0.007164328,4.032007428,0.668452152,0.553023516,0.368279704,1.489116498,4.423817674,1.364046665,TRUE
7/5/1981 12:00,1981,7,5,0.134600603,0.051927779,0.008267597,4.152034549,0.643587098,0.53677073,0.351040987,1.844412312,4.578419878,1.40555016,FALSE
7/12/1981 12:00,1981,7,12,0.131537278,0.046947464,0.007162123,4.263279081,0.601689569,0.504538421,0.336506564,2.145524497,4.715536579,1.45306496,FALSE
7/19/1981 12:00,1981,7,19,0.126258953,0.039758459,0.005509594,4.376759421,0.572744237,0.485562652,0.32335211,2.441837609,4.852613271,1.518998073,FALSE
7/26/1981 12:00,1981,7,26,0.119868147,0.031460469,0.003304681,4.514104879,0.546015308,0.468402865,0.299886986,2.832393055,4.971211173,1.605841404,FALSE
8/2/1981 12:00,1981,8,2,0.113481396,0.022886829,0.00165069,4.676251535,0.526685474,0.453239044,0.285079529,3.27634254,5.143473253,1.712929836,FALSE
8/9/1981 12:00,1981,8,9,0.110708708,0.020395496,0.002476828,4.737592856,0.533020883,0.456576833,0.276055581,3.275659135,5.208930998,1.756158295,FALSE
8/16/1981 12:00,1981,8,16,0.107657221,0.018463782,0.002752758,4.779980092,0.537167965,0.459896587,0.287135325,3.263995265,5.278572515,1.795206851,FALSE
8/23/1981 12:00,1981,8,23,0.103500074,0.015705795,0.00220234,4.846737374,0.531044397,0.449363206,0.260055259,3.351186266,5.348646819,1.860447746,FALSE
8/30/1981 12:00,1981,8,30,0.091589058,0.011021465,0.00110317,4.99903372,0.507460739,0.422823811,0.226606363,3.712070214,5.520062996,1.997491194,FALSE
9/6/1981 12:00,1981,9,6,0.084942535,0.007987784,0.00055012,5.065569211,0.510758324,0.411561263,0.212573134,3.781507645,5.572813952,2.0729343,FALSE
9/13/1981 12:00,1981,9,13,0.081338712,0.007709436,0.001100271,5.025676585,0.516722674,0.410483727,0.205620329,3.709832198,5.568841849,2.106507705,FALSE
9/20/1981 12:00,1981,9,20,0.076072282,0.00881456,0.001100657,4.954855884,0.512753885,0.363934157,0.184921761,3.559130842,5.46992378,2.161842358,FALSE
9/27/1981 12:00,1981,9,27,0.067751374,0.007988936,0.001100774,4.909023627,0.478442284,0.332398898,0.175616108,3.284230934,5.432294368,2.232132197,FALSE
10/4/1981 12:00,1981,10,4,0.060534771,0.011298076,0.0013773,4.765829936,0.469820617,0.315759177,0.159712027,2.800582173,5.286406495,2.273175228,FALSE
10/11/1981 12:00,1981,10,11,0.050302193,0.012131199,0.000275998,4.703128092,0.458202663,0.291515336,0.141420764,2.460333161,5.220681303,2.363693114,FALSE
10/18/1981 12:00,1981,10,18,0.038398888,0.006338661,0,4.696881367,0.423492408,0.275001191,0.116688607,2.322147019,5.220804338,2.510435424,FALSE
10/25/1981 12:00,1981,10,25,0.020442559,0.001376141,0,4.645957456,0.448013819,0.231021737,0.094941971,2.223967318,5.129781801,2.783093075,FALSE
11/1/1981 12:00,1981,11,1,0.021513552,0,0,4.299516433,0.669120595,0.348224916,0.143902492,1.420101537,4.821995803,2.644302643,FALSE
11/8/1981 12:00,1981,11,8,0.031460334,0,0,4.124092797,0.790310959,0.519527198,0.178331772,0.968000223,4.684090982,2.520190215,FALSE
11/15/1981 12:00,1981,11,15,0.061756153,0.001665917,0,3.925150988,0.837996783,0.592810131,0.295732711,0.706376817,4.486387469,2.46947687,FALSE
11/22/1981 12:00,1981,11,22,0.103963196,0.016900784,0.000555659,3.780098109,0.88247755,0.719232408,0.494769037,0.184882314,4.32459089,2.403678308,FALSE
11/29/1981 12:00,1981,11,29,0.190573098,0.065805397,0.010018301,3.392739205,0.899329744,0.790460719,0.638878558,-0.279684527,3.855466832,2.199230577,FALSE
12/6/1981 12:00,1981,12,6,0.307900484,0.195985163,0.083724125,2.758874254,0.907226881,0.821370426,0.714429888,-0.570069308,3.16595179,1.763154555,FALSE
12/13/1981 12:00,1981,12,13,0.36964343,0.251434926,0.149472088,2.416672517,0.923511194,0.864296988,0.757992716,-0.781341301,2.913509934,1.273482277,FALSE
12/20/1981 12:00,1981,12,20,0.414111444,0.275168039,0.170587319,2.246585943,0.945492708,0.872582091,0.778518727,-0.871671974,2.729521761,1.005762925,FALSE
12/27/1981 12:00,1981,12,27,0.414731611,0.260712512,0.146184481,2.321689684,0.949648109,0.887994925,0.809331546,-0.921858209,2.703406835,1.134129965,FALSE
1/3/1982 12:00,1982,1,3,0.488040807,0.328158686,0.21399592,1.943884072,0.958367403,0.892523169,0.812554584,-0.974228568,2.207480061,0.924618548,FALSE
1/10/1982 12:00,1982,1,10,0.573964482,0.399216292,0.280124063,1.553299721,0.966323171,0.9155756,0.845851802,-1.100725285,1.799787111,0.50266573,FALSE
1/17/1982 12:00,1982,1,17,0.601739396,0.425804593,0.290179366,1.441186386,0.963674145,0.91859123,0.852154444,-1.164920461,1.669282196,0.39305635,FALSE
1/24/1982 12:00,1982,1,24,0.597762423,0.422174042,0.279240825,1.507279791,0.964433244,0.927295812,0.864571466,-1.221189551,1.740743377,0.428206743,FALSE
1/31/1982 12:00,1982,1,31,0.597969739,0.415178726,0.261913751,1.598070433,0.965959567,0.928064648,0.860811128,-1.218426509,1.829342373,0.540656613,FALSE
2/7/1982 12:00,1982,2,7,0.59069351,0.409346458,0.252161752,1.657618322,0.962935576,0.921265623,0.852523281,-1.190813979,1.853521987,0.668658348,FALSE
2/14/1982 12:00,1982,2,14,0.641667652,0.49336037,0.336741041,1.267283702,0.964446886,0.927723537,0.849908617,-1.199268575,1.251678391,0.472303749,FALSE
2/21/1982 12:00,1982,2,21,0.682693049,0.55683027,0.410432924,0.929003967,0.96710762,0.924761738,0.829024122,-1.147787562,0.799568528,0.174723938,FALSE
2/28/1982 12:00,1982,2,28,0.673758832,0.552690239,0.40545462,0.971475952,0.972777652,0.941716705,0.855823262,-1.206921701,0.768401827,0.319629471,FALSE
3/7/1982 12:00,1982,3,7,0.65423051,0.533121874,0.38595968,1.096344156,0.96898318,0.934503736,0.860248792,-1.205330917,0.820647052,0.604467107,FALSE
3/14/1982 12:00,1982,3,14,0.647257663,0.525530311,0.380068657,1.137483609,0.962172417,0.939816495,0.882722954,-1.237606203,0.870458211,0.605298992,FALSE
3/21/1982 12:00,1982,3,21,0.650474613,0.524490319,0.383550167,1.1151887,0.967486712,0.949685206,0.899343881,-1.298830605,0.968744537,0.279798789,FALSE
3/28/1982 12:00,1982,3,28,0.658050351,0.539925679,0.400923604,1.026917461,0.964454333,0.94514696,0.889964643,-1.28489384,0.80410237,0.161020561,FALSE
4/4/1982 12:00,1982,4,4,0.642697628,0.524047059,0.379182086,1.124448424,0.962935753,0.94437932,0.896686164,-1.28225922,0.823287176,0.42203596,FALSE
4/11/1982 12:00,1982,4,11,0.642497038,0.523889247,0.385716258,1.088574269,0.962552189,0.938326561,0.893275379,-1.28843225,0.716898606,0.540720714,FALSE
4/18/1982 12:00,1982,4,18,0.660217808,0.55082985,0.419609506,0.909427258,0.961803595,0.92929042,0.880162192,-1.239982158,0.460308488,0.338312155,FALSE
4/25/1982 12:00,1982,4,25,0.657978028,0.549706949,0.41904685,0.943643759,0.959552097,0.919936783,0.858119025,-1.187304495,0.510270307,0.311400041,FALSE
5/2/1982 12:00,1982,5,2,0.658830186,0.549146501,0.419036132,0.994341221,0.956923737,0.903547372,0.833966827,-1.07984472,0.616288463,0.29736616,FALSE
5/9/1982 12:00,1982,5,9,0.645939994,0.529806598,0.382365917,1.150728185,0.955027624,0.890821236,0.822349856,-0.974005607,0.780873301,0.441389139,FALSE
5/16/1982 12:00,1982,5,16,0.62487758,0.484362025,0.314393415,1.393905708,0.948592599,0.880599973,0.808115938,-0.822633679,1.050252378,0.601821549,FALSE
5/23/1982 12:00,1982,5,23,0.595135408,0.426421989,0.236996137,1.634067682,0.947830639,0.875799035,0.783810577,-0.664616736,1.311024684,0.695552981,FALSE
5/30/1982 12:00,1982,5,30,0.514399322,0.313630988,0.081772037,2.043701226,0.945159148,0.850808788,0.691555372,-0.37822777,1.828836084,0.869572616,FALSE
6/6/1982 12:00,1982,6,6,0.411115627,0.151490349,0.040169539,2.446428292,0.922193866,0.79347512,0.607423017,-0.100392593,2.245911344,1.170618429,FALSE
6/13/1982 12:00,1982,6,13,0.336808207,0.104405597,0.011086524,2.717384141,0.894077358,0.745594772,0.549522031,0.136724239,2.460149548,1.417048795,FALSE
6/20/1982 12:00,1982,6,20,0.292452279,0.089124564,0.001658058,2.85731085,0.876950545,0.73931058,0.528038179,0.219614357,2.569409573,1.562264997,FALSE
6/27/1982 12:00,1982,6,27,0.222703046,0.061033239,0,3.184636637,0.839572775,0.718060813,0.482574452,0.423853764,2.855868103,1.80951443,FALSE
7/4/1982 12:00,1982,7,4,0.18698003,0.047954046,0,3.447461076,0.803980619,0.672388048,0.443515954,0.668496177,3.120029121,1.974550066,TRUE
7/11/1982 12:00,1982,7,11,0.169110559,0.035129932,0,3.585847397,0.786444158,0.64920483,0.416692586,0.828502705,3.268941947,2.087869349,FALSE
7/18/1982 12:00,1982,7,18,0.151808948,0.024515408,0,3.734962822,0.76696857,0.630842903,0.389891217,0.961348198,3.407038885,2.199523566,FALSE
7/25/1982 12:00,1982,7,25,0.134760858,0.010244731,0,3.939608691,0.725128403,0.588624717,0.349645651,1.252245194,3.679087901,2.282373125,FALSE
8/1/1982 12:00,1982,8,1,0.121935641,0.006633288,0,4.08568704,0.68787996,0.553550067,0.325389666,1.546783926,3.878597132,2.342503136,FALSE
8/8/1982 12:00,1982,8,8,0.109661398,0.002206937,0,4.180251695,0.674102478,0.53747138,0.313813153,1.664189605,3.955225655,2.410527058,FALSE
8/15/1982 12:00,1982,8,15,0.099061665,0.001101072,0,4.315052527,0.643212936,0.50351278,0.298437684,1.998190722,4.116586647,2.499074092,FALSE
8/22/1982 12:00,1982,8,22,0.080855167,0.001376126,0,4.441579557,0.612256789,0.469908395,0.279327628,2.289886239,4.237641792,2.578992294,FALSE
8/29/1982 12:00,1982,8,29,0.065710866,0.001926466,0,4.552813246,0.600555017,0.443743351,0.267661032,2.424382164,4.394191174,2.640528063,FALSE
9/5/1982 12:00,1982,9,5,0.049731513,0.001100761,0,4.596450732,0.578434706,0.429065816,0.245646616,2.598852409,4.496271687,2.696589506,FALSE
9/12/1982 12:00,1982,9,12,0.040963929,0.001650952,0,4.617755595,0.542454887,0.39244231,0.203092675,2.774120502,4.536619935,2.732682898,FALSE
9/19/1982 12:00,1982,9,19,0.024224002,0,0,4.652531703,0.455952082,0.281512552,0.142723368,3.126266688,4.654866069,2.852929547,FALSE
9/26/1982 12:00,1982,9,26,0.021656799,0,0,4.690615976,0.378662517,0.241429199,0.106728065,3.248112093,4.818580898,2.932504253,FALSE
10/3/1982 12:00,1982,10,3,0.015224889,0,0,4.633355541,0.367809846,0.235036388,0.099606343,3.076952508,4.796896489,2.993846028,FALSE
10/10/1982 12:00,1982,10,10,0.010211441,0,0,4.484426425,0.36672621,0.207277671,0.093653437,2.663897852,4.653230839,3.009112261,FALSE
10/17/1982 12:00,1982,10,17,0.007451537,0,0,4.38318678,0.37898855,0.165627918,0.066036522,2.4243872,4.56814662,3.086988781,FALSE
10/24/1982 12:00,1982,10,24,0.00579316,0,0,4.176236525,0.478874979,0.193576409,0.072961579,1.971206415,4.360328988,3.045799823,FALSE
10/31/1982 12:00,1982,10,31,0.009145825,0,0,4.053403404,0.643854875,0.301669332,0.105047308,1.530661217,4.222919239,3.052496727,FALSE
11/7/1982 12:00,1982,11,7,0.011952881,0,0,3.995352528,0.70765331,0.407322181,0.119958758,1.315995343,4.170048434,3.063078732,FALSE
11/14/1982 12:00,1982,11,14,0.015928185,0.001961551,0,3.918338232,0.73999656,0.407554139,0.129660271,1.237808616,4.066146328,3.139581257,FALSE
11/21/1982 12:00,1982,11,21,0.025416788,0.003919856,0,3.791294786,0.79879632,0.507352463,0.232336394,0.939502587,3.979685959,3.035023115,FALSE
11/28/1982 12:00,1982,11,28,0.143446758,0.034303368,0.00782951,3.418939405,0.880279794,0.709363375,0.501388884,0.1792493,3.688826811,2.608333877,FALSE
12/5/1982 12:00,1982,12,5,0.244427713,0.103780338,0.037321015,3.05608443,0.903570653,0.748916803,0.595796453,-0.205795625,3.354978378,2.231741763,FALSE
12/12/1982 12:00,1982,12,12,0.294804247,0.139947117,0.047069586,2.867863075,0.92202793,0.842419861,0.657114434,-0.447882655,3.13170542,2.085694046,FALSE
12/19/1982 12:00,1982,12,19,0.3271621,0.178129142,0.065969986,2.701002366,0.928840985,0.861240676,0.718756126,-0.633543527,2.999229949,1.891747412,FALSE
12/26/1982 12:00,1982,12,26,0.357473708,0.208676893,0.086771565,2.585413076,0.94549336,0.882339533,0.77479386,-0.786944631,3.002002601,1.593139492,FALSE
1/9/1983 12:00,1983,1,9,0.632124094,0.446966085,0.310842612,1.361306909,0.967870094,0.900286119,0.75417635,-0.935154637,1.616626024,0.492906694,FALSE
1/16/1983 12:00,1983,1,16,0.687071669,0.536612769,0.370866678,1.044782678,0.98339637,0.934960454,0.77210094,-1.029978,1.196186786,0.088360656,FALSE
1/23/1983 12:00,1983,1,23,0.694236067,0.553593076,0.372478551,1.031291918,0.984916407,0.964451504,0.896878478,-1.23153066,1.255587732,-0.079223848,FALSE
1/30/1983 12:00,1983,1,30,0.677438115,0.546573602,0.364931521,1.088996059,0.986433916,0.968611338,0.912581101,-1.294970657,1.310680522,-0.042476968,FALSE
2/6/1983 12:00,1983,2,6,0.664831593,0.535286383,0.367477534,1.12649949,0.983776012,0.969744291,0.910671001,-1.341921935,1.315805463,0.003138467,FALSE
2/13/1983 12:00,1983,2,13,0.646346269,0.525210205,0.358848377,1.182264356,0.981878602,0.967473387,0.913691224,-1.390501196,1.315277463,0.133194112,FALSE
2/20/1983 12:00,1983,2,20,0.657009813,0.529941406,0.364117864,1.07926187,0.980746268,0.967098811,0.912954815,-1.408760745,1.244483173,0.075341823,FALSE
2/27/1983 12:00,1983,2,27,0.653615722,0.525108965,0.370428335,1.056695824,0.982642276,0.964087935,0.897190842,-1.387856283,1.341541066,-0.068829325,FALSE
3/6/1983 12:00,1983,3,6,0.640721292,0.511107708,0.358357465,1.115042675,0.983775265,0.96786057,0.904642917,-1.426429462,1.402106678,-0.042696082,FALSE
3/13/1983 12:00,1983,3,13,0.654538295,0.514224439,0.368720253,1.032728192,0.983395509,0.966354844,0.895991164,-1.404254234,1.323483429,-0.07158729,FALSE
3/20/1983 12:00,1983,3,20,0.644462512,0.504174084,0.354950142,1.101102361,0.982637008,0.967862917,0.895603994,-1.405400079,1.414638001,-0.06916612,FALSE
3/27/1983 12:00,1983,3,27,0.624024237,0.471117538,0.304249492,1.256334649,0.978463115,0.964826309,0.898585047,-1.410987346,1.641909219,0.071473881,FALSE
4/3/1983 12:00,1983,4,3,0.622366114,0.449219873,0.282382309,1.316144089,0.975814739,0.957656243,0.885037308,-1.374230935,1.779029517,0.085423954,FALSE
4/10/1983 12:00,1983,4,10,0.613948976,0.403525348,0.261396298,1.404805927,0.969015473,0.940356717,0.865960828,-1.310607982,1.95685623,0.093293929,FALSE
4/17/1983 12:00,1983,4,17,0.580799737,0.35312561,0.230432154,1.608942577,0.962940948,0.942527172,0.873416369,-1.289440156,2.169454897,0.36037226,FALSE
4/24/1983 12:00,1983,4,24,0.519291612,0.303054622,0.190561609,1.836218943,0.950086908,0.929690959,0.869552698,-1.180004788,2.437045484,0.603748045,FALSE
5/1/1983 12:00,1983,5,1,0.434333017,0.236286618,0.145731187,2.112719963,0.94100164,0.922122903,0.836004705,-1.029007689,2.730653364,0.855516644,FALSE
5/8/1983 12:00,1983,5,8,0.376380173,0.208426545,0.129328936,2.303705636,0.935350627,0.893742116,0.784194445,-0.867607264,2.957713753,0.927886278,FALSE
5/15/1983 12:00,1983,5,15,0.312627119,0.174982785,0.1001283,2.54871241,0.908794472,0.86317227,0.747175578,-0.692511694,3.209071025,1.079937043,FALSE
5/22/1983 12:00,1983,5,22,0.287172846,0.157723897,0.080699787,2.730942953,0.875303909,0.806056115,0.697335464,-0.453145511,3.365651959,1.209143611,FALSE
5/29/1983 12:00,1983,5,29,0.270688516,0.144382592,0.068507995,2.90007773,0.837894163,0.770083728,0.657240661,-0.246385587,3.502062712,1.286771618,FALSE
6/5/1983 12:00,1983,6,5,0.257830495,0.137164475,0.066297724,3.032417662,0.820936095,0.747246943,0.635843896,-0.096110944,3.630475441,1.310939767,FALSE
6/12/1983 12:00,1983,6,12,0.252234902,0.136892932,0.062421687,3.135768269,0.81898454,0.739969271,0.614458068,0.024296705,3.712429988,1.329479971,FALSE
6/19/1983 12:00,1983,6,19,0.239398157,0.135525409,0.05410694,3.248714576,0.786866499,0.690421133,0.575662027,0.257502579,3.791287999,1.374231377,FALSE
6/26/1983 12:00,1983,6,26,0.23270302,0.130236278,0.047729234,3.375049689,0.759694661,0.660989364,0.547702315,0.429396479,3.902695151,1.421745989,FALSE
7/3/1983 12:00,1983,7,3,0.22544876,0.125795355,0.042452801,3.453610761,0.734033085,0.636067028,0.523898821,0.574482544,3.972760611,1.4604245,TRUE
7/10/1983 12:00,1983,7,10,0.217921684,0.121351933,0.03744996,3.536779828,0.709144189,0.613680777,0.494818614,0.734180496,4.043815722,1.497394636,FALSE
7/17/1983 12:00,1983,7,17,0.2095758,0.117753482,0.028852707,3.658307853,0.669473095,0.572464949,0.457244814,1.045894609,4.135022339,1.528018823,FALSE
7/24/1983 12:00,1983,7,24,0.195104321,0.105243782,0.022179454,3.828324984,0.624085034,0.531509573,0.419319739,1.472582566,4.312137385,1.613819172,FALSE
7/31/1983 12:00,1983,7,31,0.188131544,0.096069913,0.019405418,3.939629769,0.595375625,0.50023736,0.392945212,1.836870932,4.423562259,1.6659893,FALSE
8/7/1983 12:00,1983,8,7,0.182282317,0.091335628,0.015521111,4.023533907,0.57704918,0.480794061,0.372769208,2.08850429,4.517615022,1.665677014,FALSE
8/14/1983 12:00,1983,8,14,0.175031575,0.08131825,0.012748574,4.174258165,0.554352788,0.4620611,0.360096528,2.397185891,4.755180159,1.70737689,FALSE
8/21/1983 12:00,1983,8,21,0.167795718,0.074346968,0.010527161,4.240877702,0.532354855,0.442217371,0.347372632,2.626918463,4.865468709,1.727972416,FALSE
8/28/1983 12:00,1983,8,28,0.164422673,0.068775999,0.006365105,4.280688347,0.52299061,0.431730217,0.341372615,2.714692486,4.902691314,1.732713182,FALSE
9/4/1983 12:00,1983,9,4,0.154384145,0.062102939,0.003322974,4.333387734,0.513701664,0.417884858,0.328667141,2.808509053,4.977030519,1.762958816,FALSE
9/11/1983 12:00,1983,9,11,0.14770745,0.055437995,0.000832449,4.364000484,0.497659639,0.398440457,0.300379176,3.039959024,5.017200647,1.805217191,FALSE
9/18/1983 12:00,1983,9,18,0.133803208,0.050433308,0,4.405261684,0.483313107,0.374774566,0.263070539,3.18139431,5.088586285,1.894197596,FALSE
9/25/1983 12:00,1983,9,25,0.128756685,0.049051534,0,4.395218238,0.486090226,0.377547697,0.268912344,2.862903278,5.061326409,1.872808636,FALSE
10/2/1983 12:00,1983,10,2,0.114004799,0.042671287,0,4.537551914,0.472016273,0.361950317,0.251463302,2.827854936,5.381173425,1.91503008,FALSE
10/9/1983 12:00,1983,10,9,0.093762192,0.029954684,0,4.597253855,0.451401041,0.316327825,0.19406419,2.743024926,5.469193393,2.084003557,FALSE
10/16/1983 12:00,1983,10,16,0.0693853,0.022468105,0,4.531505316,0.421754608,0.264865811,0.140993446,2.492555942,5.403586536,2.288079397,FALSE
10/23/1983 12:00,1983,10,23,0.064919041,0.016093793,0,4.265154591,0.563994081,0.348239102,0.168859705,1.607048877,5.11037567,2.279969895,FALSE
10/30/1983 12:00,1983,10,30,0.078663781,0.008891216,0,4.046439395,0.718173082,0.451836362,0.269786077,1.130891059,4.849567786,2.266131605,FALSE
11/6/1983 12:00,1983,11,6,0.085294113,0.006389707,0.000278151,3.893627326,0.750916938,0.533937263,0.297049982,0.910316421,4.671453418,2.251934744,FALSE
11/13/1983 12:00,1983,11,13,0.090283405,0.012191572,0,3.819920573,0.768050039,0.57620402,0.339419877,0.73138186,4.587110583,2.243460816,FALSE
11/20/1983 12:00,1983,11,20,0.122179364,0.033168501,0,3.733686758,0.842868007,0.63057881,0.44833252,0.400497962,4.491502187,2.229845912,FALSE
